Serial Number,Timestamp
1448,2024-05-09 14:14:20-07:00
1449,2024-05-09 14:09:42-07:00
1450,2024-05-09 14:09:20-07:00
1451,2024-05-09 13:52:46-07:00
1452,2024-05-09 13:46:45-07:00
1453,2024-05-09 13:46:35-07:00
1454,2024-05-09 13:39:57-07:00
1455,2024-05-09 13:39:36-07:00
1456,2024-05-09 13:39:22-07:00
1457,2024-05-09 13:39:09-07:00
1458,2024-05-09 02:41:38-07:00
1459,2024-05-09 02:35:41-07:00
1460,2024-05-09 02:20:11-07:00
1461,2024-05-08 13:07:43-07:00
1462,2024-05-08 12:48:24-07:00
1463,2024-05-08 12:41:33-07:00
1464,2024-05-08 12:36:56-07:00
1465,2024-05-08 12:01:39-07:00
1466,2024-05-08 12:01:30-07:00
1467,2024-05-08 11:46:13-07:00
1468,2024-05-08 11:43:03-07:00
1469,2024-05-08 11:41:27-07:00
1470,2024-05-08 09:51:19-07:00
1471,2024-05-08 09:51:12-07:00
1472,2024-05-08 09:51:06-07:00
1473,2024-05-08 05:18:50-07:00
1474,2024-05-08 05:12:28-07:00
1475,2024-05-08 05:11:33-07:00
1476,2024-05-06 06:39:37-07:00
1477,2024-05-06 06:39:25-07:00
1478,2024-05-06 06:34:01-07:00
1479,2024-05-06 06:33:46-07:00
1480,2024-05-05 14:35:52-07:00
1482,2024-05-05 14:29:21-07:00
1481,2024-05-05 14:29:21-07:00
1483,2024-05-05 14:29:10-07:00
1484,2024-05-05 14:26:19-07:00
1485,2024-05-05 14:26:11-07:00
1486,2024-05-05 14:21:49-07:00
1487,2024-05-05 14:21:42-07:00
1488,2024-05-05 14:21:37-07:00
1489,2024-05-04 07:20:23-07:00
1490,2024-05-04 07:20:02-07:00
1491,2024-05-04 07:05:39-07:00
1492,2024-04-30 12:47:38-07:00
1493,2024-04-30 12:47:26-07:00
1494,2024-04-30 12:42:16-07:00
1495,2024-04-30 12:28:56-07:00
1496,2024-04-30 12:22:57-07:00
1497,2024-04-30 12:22:37-07:00
1498,2024-04-30 12:14:19-07:00
1499,2024-04-30 12:07:01-07:00
1500,2024-04-30 12:06:38-07:00
1501,2024-04-30 11:41:17-07:00
1502,2024-04-30 11:34:17-07:00
1503,2024-04-30 11:30:12-07:00
1504,2024-04-30 11:29:59-07:00
1505,2024-04-30 10:57:08-07:00
1506,2024-04-29 11:45:41-07:00
1507,2024-04-28 11:03:47-07:00
1508,2024-04-26 11:46:56-07:00
1509,2024-04-26 11:46:18-07:00
1510,2024-04-26 11:45:18-07:00
1511,2024-04-25 13:38:18-07:00
1512,2024-04-25 13:38:11-07:00
1513,2024-04-24 13:54:18-07:00
1514,2024-04-24 13:52:31-07:00
1515,2024-04-24 13:48:58-07:00
1516,2024-04-24 13:45:52-07:00
1517,2024-04-24 13:41:57-07:00
1518,2024-04-24 13:36:34-07:00
1519,2024-04-24 13:36:02-07:00
1520,2024-04-24 13:35:55-07:00
1521,2024-04-24 13:34:16-07:00
1522,2024-04-24 13:34:04-07:00
1523,2024-04-24 13:32:31-07:00
1524,2024-04-24 13:31:29-07:00
1525,2024-04-24 13:30:32-07:00
1526,2024-04-24 13:29:40-07:00
1527,2024-04-24 13:29:05-07:00
1528,2024-04-24 13:26:34-07:00
1529,2024-04-24 13:20:46-07:00
1530,2024-04-24 13:20:22-07:00
1531,2024-04-24 13:19:46-07:00
1532,2024-04-24 13:15:05-07:00
1533,2024-04-24 12:39:55-07:00
1534,2024-04-24 11:46:12-07:00
1535,2024-04-24 08:50:32-07:00
1536,2024-04-24 08:49:11-07:00
1537,2024-04-23 09:40:51-07:00
1538,2024-04-23 09:34:22-07:00
1539,2024-04-23 09:34:12-07:00
1540,2024-04-22 15:01:30-07:00
1541,2024-04-21 11:43:00-07:00
1542,2024-04-21 11:42:53-07:00
1543,2024-04-20 01:14:28-07:00
1544,2024-04-19 07:42:15-07:00
1545,2024-04-19 07:41:53-07:00
1546,2024-04-19 07:19:02-07:00
1547,2024-04-19 07:08:13-07:00
1548,2024-04-15 15:04:39-07:00
1549,2024-04-15 14:57:46-07:00
1550,2024-04-15 14:04:27-07:00
1551,2024-04-15 11:16:45-07:00
1552,2024-04-15 11:12:08-07:00
1553,2024-04-15 11:12:06-07:00
1554,2024-04-15 11:05:48-07:00
1555,2024-04-15 11:00:27-07:00
1556,2024-04-15 11:00:11-07:00
1557,2024-04-14 12:29:04-07:00
1558,2024-04-14 12:25:47-07:00
1559,2024-04-14 12:17:02-07:00
1560,2024-04-14 12:10:35-07:00
1561,2024-04-14 12:05:18-07:00
1562,2024-04-14 12:04:57-07:00
1563,2024-04-14 12:04:36-07:00
1564,2024-04-14 10:22:08-07:00
1565,2024-04-14 09:55:18-07:00
1566,2024-04-14 09:50:29-07:00
1567,2024-04-14 09:50:08-07:00
1568,2024-04-14 09:28:36-07:00
1569,2024-04-14 09:22:52-07:00
1570,2024-04-14 09:19:38-07:00
1571,2024-04-14 09:19:31-07:00
1572,2024-04-14 08:25:51-07:00
1573,2024-04-14 08:25:40-07:00
1574,2024-04-14 08:21:38-07:00
1575,2024-04-14 08:03:32-07:00
1576,2024-04-14 07:58:24-07:00
1577,2024-04-14 07:58:03-07:00
1578,2024-04-14 07:44:31-07:00
1579,2024-04-14 07:44:24-07:00
1580,2024-04-14 07:44:17-07:00
1581,2024-04-14 07:43:46-07:00
1582,2024-04-14 07:38:25-07:00
1583,2024-04-13 05:06:43-07:00
1584,2024-04-12 10:34:04-07:00
1585,2024-04-12 10:28:26-07:00
1586,2024-04-12 10:28:06-07:00
1587,2024-04-12 10:22:19-07:00
1588,2024-04-12 10:21:59-07:00
1589,2024-04-09 13:00:20-07:00
1590,2024-04-09 12:40:16-07:00
1591,2024-04-09 12:39:56-07:00
1592,2024-04-09 12:39:47-07:00
1593,2024-04-09 11:30:04-07:00
1594,2024-04-09 08:40:23-07:00
1595,2024-04-09 08:40:17-07:00
1596,2024-04-09 08:34:28-07:00
1597,2024-04-09 08:34:20-07:00
1598,2024-04-09 01:55:40-07:00
1599,2024-04-09 01:49:41-07:00
1600,2024-04-09 01:39:42-07:00
1601,2024-04-09 01:39:41-07:00
1602,2024-04-09 01:37:02-07:00
1603,2024-04-09 01:36:55-07:00
1604,2024-04-09 01:36:25-07:00
1605,2024-04-06 22:19:43-07:00
1606,2024-04-06 22:19:33-07:00
1607,2024-04-06 22:09:16-07:00
1608,2024-04-06 22:06:13-07:00
1609,2024-04-06 22:05:15-07:00
1610,2024-04-06 22:05:01-07:00
1611,2024-04-06 21:58:01-07:00
1612,2024-04-06 21:57:56-07:00
1613,2024-04-06 01:21:01-07:00
1614,2024-04-05 11:41:09-07:00
1615,2024-04-05 11:41:02-07:00
1616,2024-04-05 08:44:11-07:00
1617,2024-04-05 08:44:05-07:00
1618,2024-04-04 11:56:36-07:00
1619,2024-04-04 11:56:33-07:00
1620,2024-04-04 11:55:34-07:00
1621,2024-04-04 11:54:12-07:00
1622,2024-04-03 08:06:24-07:00
1623,2024-04-02 13:48:00-07:00
1624,2024-04-02 13:26:38-07:00
1625,2024-04-02 12:21:47-07:00
1626,2024-04-02 11:37:47-07:00
1627,2024-04-02 11:36:18-07:00
1628,2024-03-31 14:08:18-07:00
1629,2024-03-31 14:04:07-07:00
1630,2024-03-31 14:04:02-07:00
1631,2024-03-31 13:59:40-07:00
1632,2024-03-31 13:59:28-07:00
1633,2024-03-30 01:22:14-07:00
1634,2024-03-30 01:19:53-07:00
1635,2024-03-29 23:21:49-07:00
1636,2024-03-29 22:41:08-07:00
1637,2024-03-29 22:37:48-07:00
1638,2024-03-29 09:31:04-07:00
1639,2024-03-29 07:17:24-07:00
1640,2024-03-29 07:16:22-07:00
1641,2024-03-29 06:02:45-07:00
1642,2024-03-29 05:49:36-07:00
1643,2024-03-29 05:43:01-07:00
1644,2024-03-29 05:36:33-07:00
1645,2024-03-29 02:14:12-07:00
1646,2024-03-28 17:21:02-07:00
1647,2024-03-28 17:16:19-07:00
1648,2024-03-28 17:16:12-07:00
1649,2024-03-27 11:19:06-07:00
1650,2024-03-27 11:18:45-07:00
1651,2024-03-27 11:16:04-07:00
1652,2024-03-26 12:57:18-07:00
1653,2024-03-26 12:57:01-07:00
1654,2024-03-26 08:05:16-07:00
1655,2024-03-26 07:59:07-07:00
1656,2024-03-26 07:06:44-07:00
1657,2024-03-26 07:01:32-07:00
1658,2024-03-26 07:01:11-07:00
1659,2024-03-25 03:23:20-07:00
1660,2024-03-25 03:23:09-07:00
1661,2024-03-25 03:23:01-07:00
1662,2024-03-24 01:23:56-07:00
1663,2024-03-24 01:23:39-07:00
1664,2024-03-24 01:12:41-07:00
1665,2024-03-24 01:09:58-07:00
1666,2024-03-24 01:08:01-07:00
1667,2024-03-24 01:07:41-07:00
1668,2024-03-24 00:50:24-07:00
1669,2024-03-24 00:46:59-07:00
1670,2024-03-24 00:43:33-07:00
1671,2024-03-23 09:29:10-07:00
1672,2024-03-22 10:50:55-07:00
1673,2024-03-22 10:50:48-07:00
1674,2024-03-22 10:47:42-07:00
1675,2024-03-22 10:47:35-07:00
1676,2024-03-22 10:43:37-07:00
1677,2024-03-22 08:29:02-07:00
1678,2024-03-21 06:19:19-07:00
1679,2024-03-21 06:19:12-07:00
1680,2024-03-21 06:16:14-07:00
1681,2024-03-21 04:56:53-07:00
1682,2024-03-21 04:51:45-07:00
1683,2024-03-20 23:38:17-07:00
1684,2024-03-20 23:37:55-07:00
1685,2024-03-18 09:52:42-07:00
1686,2024-03-18 02:31:37-07:00
1687,2024-03-18 02:20:06-07:00
1688,2024-03-18 02:19:59-07:00
1689,2024-03-18 02:01:13-07:00
1690,2024-03-17 23:09:46-07:00
1691,2024-03-17 23:09:40-07:00
1692,2024-03-13 08:13:21-07:00
1693,2024-03-13 08:03:47-07:00
1694,2024-03-13 07:58:41-07:00
1695,2024-03-13 07:58:25-07:00
1696,2024-03-12 11:03:27-07:00
1697,2024-03-12 02:07:41-07:00
1698,2024-03-12 02:07:35-07:00
1699,2024-03-11 09:25:57-07:00
1700,2024-03-11 09:25:44-07:00
1701,2024-03-10 20:27:31-07:00
1702,2024-03-10 20:20:40-07:00
1703,2024-03-10 20:16:31-07:00
1704,2024-03-10 20:16:24-07:00
1705,2024-03-10 20:12:17-07:00
1706,2024-03-10 20:11:56-07:00
1707,2024-03-10 20:07:12-07:00
1708,2024-03-10 20:07:06-07:00
1709,2024-03-10 20:01:04-07:00
1710,2024-03-10 20:00:55-07:00
1711,2024-03-10 04:09:58-07:00
1712,2024-03-10 04:09:42-07:00
1713,2024-03-10 03:59:26-07:00
1714,2024-03-10 03:45:40-07:00
1715,2024-03-10 03:27:10-07:00
1716,2024-03-10 03:26:54-07:00
1717,2024-03-10 03:20:32-07:00
1718,2024-03-10 03:20:04-07:00
1719,2024-03-10 03:13:19-07:00
1720,2024-03-10 03:07:20-07:00
1721,2024-03-10 03:01:34-07:00
1722,2024-03-10 02:55:09-07:00
1723,2024-03-09 22:11:41-07:00
1724,2024-03-09 12:18:59-07:00
1725,2024-03-09 12:12:41-07:00
1726,2024-03-09 12:12:24-07:00
1727,2024-03-09 08:31:55-07:00
1728,2024-03-09 08:30:48-07:00
1729,2024-03-09 08:22:32-07:00
1730,2024-03-09 08:07:31-07:00
1731,2024-03-09 08:02:58-07:00
1732,2024-03-09 08:00:00-07:00
1733,2024-03-09 07:59:55-07:00
1734,2024-03-09 07:53:17-07:00
1735,2024-03-09 07:36:12-07:00
1736,2024-03-09 05:14:07-07:00
1737,2024-03-09 02:33:31-07:00
1738,2024-03-09 01:11:45-07:00
1739,2024-03-09 01:00:45-07:00
1740,2024-03-09 00:52:54-07:00
1741,2024-03-09 00:52:38-07:00
1742,2024-03-09 00:52:32-07:00
1743,2024-03-07 13:02:26-07:00
1744,2024-03-07 04:55:48-07:00
1745,2024-03-05 10:19:30-07:00
1746,2024-03-05 10:12:09-07:00
1747,2024-03-05 10:11:58-07:00
1748,2024-03-05 09:56:41-07:00
1749,2024-03-03 11:38:40-07:00
1750,2024-03-03 11:38:24-07:00
1751,2024-03-02 13:17:25-07:00
1752,2024-03-02 13:13:06-07:00
1753,2024-03-02 13:12:59-07:00
1754,2024-03-01 10:49:45-07:00
1755,2024-03-01 06:37:06-07:00
1756,2024-03-01 06:36:58-07:00
1757,2024-03-01 06:36:54-07:00
1758,2024-02-29 22:57:36-07:00
1759,2024-02-24 05:42:18-07:00
1760,2024-02-23 23:26:19-07:00
1761,2024-02-23 23:24:28-07:00
1762,2024-02-23 23:24:20-07:00
1763,2024-02-23 05:20:43-07:00
1764,2024-02-23 05:20:27-07:00
1765,2024-02-23 05:12:22-07:00
1766,2024-02-23 05:05:29-07:00
1767,2024-02-23 05:05:23-07:00
1768,2024-02-22 11:08:43-07:00
1769,2024-02-22 10:57:51-07:00
1770,2024-02-22 10:57:45-07:00
1771,2024-02-22 05:29:58-07:00
1772,2024-02-22 05:29:55-07:00
1773,2024-02-22 05:29:45-07:00
1774,2024-02-22 01:02:43-07:00
1775,2024-02-22 00:47:10-07:00
1776,2024-02-16 02:07:32-07:00
1777,2024-02-16 01:58:25-07:00
1778,2024-02-14 01:49:42-07:00
1779,2024-02-14 01:49:36-07:00
1780,2024-02-14 01:49:13-07:00
1781,2024-02-13 22:04:46-07:00
1782,2024-02-13 22:04:39-07:00
1783,2024-02-13 20:11:02-07:00
1784,2024-02-12 07:16:03-07:00
1785,2024-02-12 06:46:06-07:00
1786,2024-02-12 06:39:44-07:00
1787,2024-02-12 06:36:09-07:00
1788,2024-02-12 06:33:30-07:00
1789,2024-02-11 13:46:06-07:00
1790,2024-02-10 17:12:47-07:00
1791,2024-02-10 17:04:53-07:00
1792,2024-02-10 16:57:33-07:00
1793,2024-02-10 16:57:27-07:00
1794,2024-02-10 16:56:53-07:00
1795,2024-02-10 16:49:43-07:00
1796,2024-02-10 16:49:24-07:00
1797,2024-02-10 16:47:24-07:00
1798,2024-02-10 06:37:30-07:00
1799,2024-02-10 06:37:27-07:00
1800,2024-02-10 06:37:20-07:00
1801,2024-02-10 03:43:45-07:00
1802,2024-02-10 03:43:39-07:00
1803,2024-02-05 11:04:23-07:00
1804,2024-02-05 11:04:18-07:00
1805,2024-02-05 10:58:29-07:00
1806,2024-02-05 10:58:23-07:00
1807,2024-02-05 10:54:38-07:00
1808,2024-02-05 10:54:11-07:00
1809,2024-02-04 13:03:34-07:00
1810,2024-02-04 13:03:27-07:00
1811,2024-02-04 12:57:42-07:00
1812,2024-02-04 12:40:42-07:00
1813,2024-02-04 12:34:54-07:00
1814,2024-02-04 12:34:47-07:00
1815,2024-02-04 10:21:21-07:00
1816,2024-02-03 15:21:45-07:00
1817,2024-02-03 15:21:24-07:00
1818,2024-02-03 15:12:25-07:00
1819,2024-02-03 15:06:16-07:00
1820,2024-02-03 15:06:10-07:00
1821,2024-02-03 15:00:48-07:00
1822,2024-02-03 14:55:53-07:00
1823,2024-01-31 01:36:37-07:00
1824,2024-01-29 13:02:13-07:00
1825,2024-01-29 13:02:06-07:00
1826,2024-01-26 09:32:18-07:00
1827,2024-01-24 23:21:30-07:00
1828,2024-01-24 23:21:02-07:00
1829,2024-01-24 23:20:50-07:00
1830,2024-01-22 06:39:06-07:00
1831,2024-01-22 06:38:49-07:00
1832,2024-01-22 06:35:06-07:00
1833,2024-01-22 06:34:35-07:00
1834,2024-01-22 06:27:26-07:00
1835,2024-01-22 06:26:55-07:00
1836,2024-01-22 06:15:00-07:00
1837,2024-01-22 06:14:44-07:00
1838,2024-01-22 06:13:05-07:00
1839,2024-01-22 06:09:19-07:00
1840,2024-01-22 06:09:12-07:00
1841,2024-01-22 06:07:47-07:00
1842,2024-01-22 06:07:24-07:00
1843,2024-01-22 05:59:34-07:00
1844,2024-01-22 05:59:26-07:00
1845,2024-01-22 02:13:07-07:00
1846,2024-01-22 01:22:16-07:00
1847,2024-01-22 01:21:55-07:00
1848,2024-01-16 19:39:11-07:00
1849,2024-01-16 19:39:00-07:00
1850,2024-01-16 19:34:44-07:00
1851,2024-01-16 19:30:10-07:00
1852,2024-01-16 19:25:52-07:00
1853,2024-01-16 19:20:07-07:00
1854,2024-01-16 19:19:45-07:00
1855,2024-01-16 19:16:18-07:00
1856,2024-01-16 19:16:04-07:00
1857,2024-01-16 19:10:42-07:00
1858,2024-01-16 19:08:40-07:00
1859,2024-01-16 06:35:41-07:00
1860,2024-01-16 05:28:10-07:00
1861,2024-01-16 05:01:38-07:00
1862,2024-01-16 04:59:12-07:00
1863,2024-01-13 08:31:19-07:00
1864,2024-01-13 08:31:12-07:00
1865,2024-01-13 04:07:35-07:00
1866,2024-01-11 20:40:06-07:00
1867,2024-01-11 20:14:29-07:00
1868,2024-01-11 20:04:34-07:00
1869,2024-01-09 11:51:08-07:00
1870,2024-01-09 11:45:59-07:00
1871,2024-01-09 11:16:39-07:00
1872,2024-01-09 11:16:28-07:00
1873,2024-01-07 10:30:31-07:00
1874,2024-01-07 10:30:25-07:00
1875,2024-01-07 06:59:38-07:00
1876,2024-01-07 06:59:14-07:00
1877,2024-01-07 06:58:43-07:00
1878,2024-01-07 06:58:31-07:00
1879,2024-01-07 06:48:32-07:00
1880,2024-01-05 02:42:09-07:00
1881,2024-01-05 02:41:49-07:00
1882,2024-01-04 23:39:09-07:00
1883,2024-01-04 23:39:01-07:00
1884,2024-01-04 23:22:47-07:00
1885,2024-01-04 22:25:22-07:00
1886,2024-01-04 22:21:27-07:00
1887,2024-01-04 22:21:04-07:00
1888,2024-01-04 22:11:47-07:00
1889,2024-01-04 21:49:44-07:00
1890,2024-01-04 21:49:21-07:00
1891,2024-01-04 21:44:08-07:00
1892,2024-01-04 21:44:01-07:00
1893,2024-01-02 20:23:05-07:00
1894,2024-01-02 20:17:30-07:00
1895,2024-01-02 20:15:44-07:00
1896,2024-01-02 20:15:22-07:00
1897,2024-01-01 03:55:32-07:00
1898,2024-01-01 03:55:26-07:00
1899,2023-12-28 01:57:22-07:00
1900,2023-12-28 01:56:53-07:00
1901,2023-12-28 01:48:56-07:00
1902,2023-12-28 01:48:35-07:00
1903,2023-12-27 10:24:47-07:00
1904,2023-12-27 10:24:39-07:00
1905,2023-12-27 03:06:50-07:00
1906,2023-12-23 13:50:12-07:00
1907,2023-12-23 13:50:05-07:00
1908,2023-12-19 07:21:17-07:00
1909,2023-12-19 07:21:11-07:00
1910,2023-12-19 07:20:56-07:00
1911,2023-12-18 13:18:30-07:00
1912,2023-12-18 13:11:35-07:00
1913,2023-12-18 13:11:28-07:00
1914,2023-12-18 13:05:56-07:00
1915,2023-12-17 06:24:28-07:00
1916,2023-12-17 06:24:21-07:00
1917,2023-12-17 06:22:41-07:00
1918,2023-12-17 06:22:06-07:00
1919,2023-12-16 22:14:51-07:00
1920,2023-12-16 22:14:45-07:00
1921,2023-12-16 18:53:26-07:00
1922,2023-12-16 18:53:19-07:00
1923,2023-12-16 18:53:16-07:00
1924,2023-12-16 01:33:39-07:00
1925,2023-12-16 01:32:22-07:00
1926,2023-12-14 11:56:39-07:00
1927,2023-12-14 11:55:30-07:00
1928,2023-12-14 11:55:23-07:00
1929,2023-12-14 11:54:54-07:00
1930,2023-12-11 03:41:34-07:00
1931,2023-12-11 03:41:27-07:00
1932,2023-12-11 03:41:22-07:00
1933,2023-12-11 03:08:53-07:00
1934,2023-12-11 01:06:34-07:00
1935,2023-12-11 01:03:38-07:00
1936,2023-12-11 01:01:56-07:00
1937,2023-12-11 01:01:51-07:00
1938,2023-12-10 09:16:27-07:00
1939,2023-12-10 07:03:57-07:00
1940,2023-12-10 00:26:03-07:00
1941,2023-12-10 00:25:56-07:00
1942,2023-12-09 23:25:05-07:00
1943,2023-12-09 16:48:36-07:00
1944,2023-12-09 16:47:10-07:00
1945,2023-12-09 16:38:21-07:00
1946,2023-12-09 16:37:55-07:00
1947,2023-12-09 16:32:25-07:00
1948,2023-12-09 16:30:02-07:00
1949,2023-12-09 16:23:11-07:00
1950,2023-12-09 16:22:50-07:00
1951,2023-12-09 16:19:36-07:00
1952,2023-12-09 16:18:22-07:00
1953,2023-12-09 12:35:48-07:00
1954,2023-12-09 12:35:35-07:00
1955,2023-12-08 07:31:46-07:00
1956,2023-12-08 07:27:29-07:00
1957,2023-12-08 07:27:03-07:00
1958,2023-12-07 07:02:06-07:00
1959,2023-12-07 07:01:45-07:00
1960,2023-12-07 06:56:26-07:00
1961,2023-12-06 11:32:04-07:00
1962,2023-12-06 11:31:11-07:00
1963,2023-12-06 11:28:20-07:00
1964,2023-12-06 11:28:13-07:00
1965,2023-12-06 11:27:17-07:00
1966,2023-12-06 11:26:41-07:00
1967,2023-12-06 09:42:16-07:00
1968,2023-12-06 09:35:57-07:00
1969,2023-12-06 06:31:32-07:00
1970,2023-12-06 05:44:56-07:00
1971,2023-12-06 05:44:24-07:00
1972,2023-12-06 05:43:18-07:00
1973,2023-12-06 05:30:20-07:00
1974,2023-12-06 05:25:58-07:00
1975,2023-12-06 05:25:35-07:00
1976,2023-12-06 05:24:55-07:00
1977,2023-12-06 05:19:57-07:00
1978,2023-12-06 05:14:37-07:00
1979,2023-12-06 05:14:16-07:00
1980,2023-12-06 05:14:06-07:00
1981,2023-12-06 03:50:30-07:00
1982,2023-12-06 03:43:31-07:00
1983,2023-12-06 03:43:16-07:00
1984,2023-12-06 03:39:10-07:00
1985,2023-12-06 03:39:00-07:00
1986,2023-12-06 03:38:53-07:00
1987,2023-12-06 03:31:37-07:00
1988,2023-12-06 03:29:02-07:00
1989,2023-12-06 03:15:32-07:00
1990,2023-12-05 13:05:44-07:00
1991,2023-12-05 13:05:36-07:00
1992,2023-12-05 13:05:18-07:00
1993,2023-12-05 04:17:07-07:00
1994,2023-12-05 04:16:07-07:00
1995,2023-12-05 04:02:43-07:00
1996,2023-12-05 03:57:36-07:00
1997,2023-12-05 03:54:12-07:00
1998,2023-12-04 09:49:08-07:00
1999,2023-12-04 09:27:45-07:00
2000,2023-12-04 09:19:57-07:00
2001,2023-12-04 09:12:39-07:00
2002,2023-12-04 04:53:04-07:00
2003,2023-12-04 04:46:25-07:00
2004,2023-12-04 04:41:49-07:00
2005,2023-12-04 04:36:42-07:00
2006,2023-12-04 04:28:58-07:00
2007,2023-12-04 04:24:26-07:00
2008,2023-12-04 04:18:11-07:00
2009,2023-12-04 04:18:00-07:00
2010,2023-12-03 08:35:31-07:00
2011,2023-12-03 08:35:23-07:00
2012,2023-12-03 01:22:35-07:00
2013,2023-12-02 15:48:12-07:00
2014,2023-12-02 15:39:57-07:00
2015,2023-12-01 11:50:02-07:00
2016,2023-12-01 11:49:56-07:00
2017,2023-12-01 01:02:58-07:00
2018,2023-12-01 00:50:43-07:00
2019,2023-12-01 00:46:06-07:00
2020,2023-12-01 00:45:59-07:00
2021,2023-12-01 00:43:42-07:00
2022,2023-12-01 00:43:37-07:00
2023,2023-11-28 14:25:48-07:00
2024,2023-11-28 14:23:49-07:00
2025,2023-11-28 14:20:39-07:00
2026,2023-11-28 14:18:22-07:00
2027,2023-11-28 14:18:01-07:00
2028,2023-11-28 14:13:26-07:00
2029,2023-11-28 14:13:19-07:00
2030,2023-11-28 14:09:03-07:00
2031,2023-11-28 14:08:40-07:00
2032,2023-11-28 14:08:30-07:00
2033,2023-11-28 13:59:51-07:00
2034,2023-11-28 13:59:44-07:00
2035,2023-11-28 13:59:42-07:00
2036,2023-11-28 13:50:48-07:00
2037,2023-11-28 13:50:47-07:00
2038,2023-11-28 13:50:40-07:00
2039,2023-11-28 13:50:37-07:00
2040,2023-11-28 13:46:02-07:00
2041,2023-11-28 13:45:15-07:00
2042,2023-11-28 13:45:08-07:00
2043,2023-11-27 09:07:06-07:00
2044,2023-11-27 09:02:30-07:00
2045,2023-11-27 09:02:22-07:00
2046,2023-11-27 08:54:24-07:00
2047,2023-11-27 08:48:43-07:00
2048,2023-11-27 08:48:19-07:00
2049,2023-11-27 08:43:19-07:00
2050,2023-11-27 08:38:43-07:00
2051,2023-11-27 01:32:01-07:00
2052,2023-11-27 01:31:42-07:00
2053,2023-11-27 01:31:04-07:00
2054,2023-11-26 12:22:52-07:00
2055,2023-11-26 12:22:46-07:00
2056,2023-11-24 15:23:34-07:00
2057,2023-11-24 15:23:32-07:00
2058,2023-11-23 20:21:16-07:00
2059,2023-11-23 12:16:53-07:00
2060,2023-11-23 12:07:38-07:00
2061,2023-11-23 12:00:04-07:00
2062,2023-11-23 11:59:49-07:00
2063,2023-11-23 11:51:33-07:00
2064,2023-11-23 11:47:02-07:00
2065,2023-11-23 11:37:41-07:00
2066,2023-11-23 11:37:21-07:00
2067,2023-11-23 05:37:29-07:00
2068,2023-11-23 05:37:10-07:00
2069,2023-11-22 12:42:54-07:00
2070,2023-11-22 11:50:42-07:00
2071,2023-11-22 02:47:21-07:00
2072,2023-11-22 02:47:02-07:00
2073,2023-11-22 02:24:51-07:00
2074,2023-11-22 02:24:30-07:00
2075,2023-11-21 10:12:12-07:00
2076,2023-11-20 05:51:48-07:00
2077,2023-11-20 05:51:29-07:00
2078,2023-11-20 05:47:10-07:00
2079,2023-11-20 05:41:22-07:00
2080,2023-11-20 05:36:53-07:00
2081,2023-11-20 05:29:11-07:00
2082,2023-11-20 05:26:42-07:00
2083,2023-11-20 05:20:21-07:00
2084,2023-11-20 05:16:49-07:00
2085,2023-11-20 05:16:38-07:00
2086,2023-11-20 05:16:25-07:00
2087,2023-11-20 05:10:42-07:00
2088,2023-11-20 05:04:57-07:00
2089,2023-11-20 05:02:16-07:00
2090,2023-11-20 03:55:29-07:00
2091,2023-11-20 03:55:08-07:00
2092,2023-11-18 07:02:30-07:00
2093,2023-11-18 06:57:32-07:00
2094,2023-11-18 06:57:26-07:00
2095,2023-11-18 06:57:00-07:00
2096,2023-11-18 06:56:53-07:00
2097,2023-11-18 06:56:26-07:00
2098,2023-11-15 06:09:27-07:00
2099,2023-11-15 06:09:22-07:00
2100,2023-11-14 07:37:15-07:00
2101,2023-11-13 08:48:10-07:00
2102,2023-11-13 08:42:06-07:00
2103,2023-11-13 08:41:48-07:00
2104,2023-11-13 08:41:35-07:00
2105,2023-11-12 11:53:10-07:00
2106,2023-11-12 11:43:41-07:00
2107,2023-11-12 11:35:02-07:00
2108,2023-11-12 11:34:41-07:00
2109,2023-11-12 11:34:36-07:00
2110,2023-11-12 11:34:22-07:00
2111,2023-11-12 10:09:57-07:00
2112,2023-11-12 10:09:51-07:00
2113,2023-11-12 08:33:07-07:00
2114,2023-11-12 07:36:37-07:00
2115,2023-11-12 07:36:28-07:00
2116,2023-11-10 22:55:17-07:00
2117,2023-11-10 22:55:11-07:00
2118,2023-11-09 22:20:50-07:00
2119,2023-11-09 22:17:04-07:00
2120,2023-11-09 22:17:01-07:00
2121,2023-11-09 22:06:43-07:00
2122,2023-11-09 11:06:54-07:00
2123,2023-11-09 11:06:48-07:00
2124,2023-11-09 02:08:31-07:00
2125,2023-11-09 02:02:09-07:00
2126,2023-11-09 01:54:41-07:00
2127,2023-11-09 01:54:34-07:00
2128,2023-11-08 15:55:34-07:00
2129,2023-11-08 15:55:13-07:00
2130,2023-11-06 08:02:57-07:00
2131,2023-11-06 08:02:50-07:00
2132,2023-11-06 07:02:07-07:00
2133,2023-11-06 07:01:47-07:00
2134,2023-11-06 06:56:04-07:00
2135,2023-11-06 06:50:43-07:00
2136,2023-11-06 06:47:15-07:00
2137,2023-11-06 06:41:48-07:00
2138,2023-11-06 06:37:24-07:00
2139,2023-11-06 06:37:21-07:00
2140,2023-11-04 12:44:44-07:00
2141,2023-11-04 12:44:23-07:00
2142,2023-11-03 02:05:21-07:00
2143,2023-11-03 02:00:17-07:00
2144,2023-11-03 01:59:57-07:00
2145,2023-11-03 01:59:50-07:00
2146,2023-11-03 01:59:29-07:00
